qpid	goid	ontology	desc	ARGOT_RSscore	ARGOT_RSPPV	ARGOT_RSrank	goclasscount
BJP76_RS14120	0009073	BP	aromatic amino acid family biosynthetic process	0.12481305	0.355997549	10	1
BJP76_RS14120	0008652	BP	amino acid biosynthetic process	0.084128318	0.346815089	14	1
BJP76_RS14120	0004107	MF	chorismate synthase activity	0.197631229	0.369249726	25	1
BJP76_RS14120	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	0.053245603	0.338204913	29	1
BJP76_RS14125	0055085	BP	transmembrane transport	2.760480175	0.54594534	1	100
BJP76_RS14125	0005886	CC	plasma membrane	2.673747556	0.542125202	1	100
BJP76_RS14130	0055085	BP	transmembrane transport	2.760482694	0.54594545	1	100
BJP76_RS14130	0005886	CC	plasma membrane	2.673749996	0.542125311	1	100
BJP76_RS14135	0043190	CC	ATP-binding cassette (ABC) transporter complex	6.487666674	0.674537445	1	62
BJP76_RS14135	0055085	BP	transmembrane transport	2.760499511	0.545946185	1	62
BJP76_RS14135	0042597	CC	periplasmic space	6.380141875	0.671459848	3	62
BJP76_RS14135	0030313	CC	cell envelope	0.047937088	0.336490872	13	1
BJP76_RS14140	0016627	MF	"oxidoreductase activity, acting on the CH-CH group of donors"	6.763737579	0.68232435	1	100
BJP76_RS14140	0050660	MF	flavin adenine dinucleotide binding	6.110393784	0.66362294	2	100
BJP76_RS14140	0004497	MF	monooxygenase activity	0.386174873	0.394931593	13	6
BJP76_RS14140	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	0.063617413	0.341323059	16	1
BJP76_RS14145	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815365595	0.683762825	1	60
BJP76_RS14145	0004497	MF	monooxygenase activity	1.607537132	0.488797174	3	17
BJP76_RS14155	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815543836	0.683767782	1	99
BJP76_RS14155	0004497	MF	monooxygenase activity	5.499625176	0.645212581	2	81
BJP76_RS14165	0004764	MF	shikimate 3-dehydrogenase (NADP+) activity	11.08611741	0.788155331	1	100
BJP76_RS14165	0005737	CC	cytoplasm	2.015237845	0.510824574	1	100
BJP76_RS14165	0019632	BP	shikimate metabolic process	0.108690395	0.352569865	1	1
BJP76_RS14165	0009423	BP	chorismate biosynthetic process	0.080527687	0.345903986	2	1
BJP76_RS14165	0050661	MF	NADP binding	0.067009333	0.342286706	6	1
BJP76_RS14170	0008932	MF	lytic endotransglycosylase activity	10.60514548	0.777551675	1	95
BJP76_RS14170	0071555	BP	cell wall organization	6.667850901	0.679638085	1	99
BJP76_RS14170	0005886	CC	plasma membrane	2.673786396	0.542126927	1	99
BJP76_RS14170	0009252	BP	peptidoglycan biosynthetic process	6.495264998	0.674753958	2	95
BJP76_RS14170	0003700	MF	DNA-binding transcription factor activity	0.181716498	0.366596173	8	4
BJP76_RS14170	0051301	BP	cell division	0.17606084	0.365625345	30	3
BJP76_RS14170	0006355	BP	regulation of DNA-templated transcription	0.133256121	0.35770419	31	4
BJP76_RS14175	0000967	BP	rRNA 5'-end processing	10.92335647	0.784593281	1	94
BJP76_RS14175	0004518	MF	nuclease activity	5.074512701	0.63178738	1	94
BJP76_RS14175	0005737	CC	cytoplasm	1.935808052	0.50672158	1	94
BJP76_RS14175	0004386	MF	helicase activity	2.442469153	0.531624381	3	38
BJP76_RS14180	0004813	MF	alanine-tRNA ligase activity	10.73739035	0.780490742	1	99
BJP76_RS14180	0006419	BP	alanyl-tRNA aminoacylation	10.35872499	0.772025811	1	99
BJP76_RS14180	0005737	CC	cytoplasm	1.995240707	0.509799341	1	99
BJP76_RS14180	0000049	MF	tRNA binding	7.001467412	0.688903354	2	99
BJP76_RS14180	0008270	MF	zinc ion binding	4.946184053	0.627625063	6	97
BJP76_RS14180	0005524	MF	ATP binding	2.958898928	0.554465059	12	99
BJP76_RS14190	0004497	MF	monooxygenase activity	4.570837154	0.615130576	1	2
BJP76_RS14190	0009267	BP	cellular response to starvation	3.163354808	0.562950142	1	1
BJP76_RS14200	0006260	BP	DNA replication	5.993450691	0.660171744	1	97
BJP76_RS14200	0016887	MF	ATP hydrolysis activity	4.536217515	0.613952737	1	97
BJP76_RS14200	0003677	MF	DNA binding	3.165824035	0.563050914	7	97
BJP76_RS14200	0005524	MF	ATP binding	2.988576774	0.555714509	8	97
BJP76_RS14225	0003677	MF	DNA binding	2.802566228	0.547777387	1	7
BJP76_RS14225	0006955	BP	immune response	0.99245878	0.449351471	1	1
BJP76_RS14225	0016020	CC	membrane	0.084411397	0.346885885	1	1
BJP76_RS14225	0005164	MF	tumor necrosis factor receptor binding	1.485375761	0.481663941	3	1
BJP76_RS14230	0016020	CC	membrane	0.738741141	0.429499475	1	100
BJP76_RS14235	0016491	MF	oxidoreductase activity	2.916138016	0.552653734	1	100
BJP76_RS14240	0016020	CC	membrane	0.738723489	0.429497984	1	73
BJP76_RS14255	0050560	MF	aspartate-tRNA(Asn) ligase activity	11.1104555	0.788685721	1	88
BJP76_RS14255	0006422	BP	aspartyl-tRNA aminoacylation	10.75643359	0.780912473	1	98
BJP76_RS14255	0005737	CC	cytoplasm	2.0152603	0.510825723	1	100
BJP76_RS14255	0004815	MF	aspartate-tRNA ligase activity	11.096431	0.788380161	2	98
BJP76_RS14255	0005524	MF	ATP binding	2.988587553	0.555714962	9	100
BJP76_RS14255	0003676	MF	nucleic acid binding	2.194603778	0.519802114	21	100
BJP76_RS14260	0008677	MF	2-dehydropantoate 2-reductase activity	11.39897709	0.79492963	1	96
BJP76_RS14260	0015940	BP	pantothenate biosynthetic process	9.260365488	0.746555922	1	96
BJP76_RS14260	0016020	CC	membrane	0.007075583	0.316913714	1	1
BJP76_RS14270	0016020	CC	membrane	0.738742235	0.429499568	1	100
BJP76_RS14270	0008237	MF	metallopeptidase activity	0.192946874	0.368480143	1	3
BJP76_RS14270	0006508	BP	proteolysis	0.132363493	0.357526365	1	3
BJP76_RS14275	0016829	MF	lyase activity	4.714961	0.619986713	1	100
BJP76_RS14280	0008738	MF	L-fuculose-phosphate aldolase activity	6.584351081	0.677283061	1	3
BJP76_RS14285	0003677	MF	DNA binding	3.165759889	0.563048297	1	100
BJP76_RS14285	0009058	BP	biosynthetic process	1.439968371	0.478938086	1	100
BJP76_RS14295	0003993	MF	acid phosphatase activity	11.38146617	0.794552944	1	99
BJP76_RS14295	0016020	CC	membrane	0.191257438	0.368200301	1	26
BJP76_RS14295	0046872	MF	metal ion binding	2.506098862	0.534561225	5	99
BJP76_RS14300	0051536	MF	iron-sulfur cluster binding	5.297787055	0.63890571	1	100
BJP76_RS14300	0046872	MF	metal ion binding	2.506086171	0.534560643	3	100
BJP76_RS14300	0003824	MF	catalytic activity	0.662359519	0.422871707	7	100
BJP76_RS14305	0004519	MF	endonuclease activity	5.85282257	0.655976661	1	36
BJP76_RS14305	0008270	MF	zinc ion binding	3.9382869	0.592851107	4	29
BJP76_RS14305	0003676	MF	nucleic acid binding	1.696166861	0.493804082	9	29
BJP76_RS14315	0005886	CC	plasma membrane	2.673699444	0.542123066	1	81
BJP76_RS14320	0004821	MF	histidine-tRNA ligase activity	11.24409615	0.791587799	1	99
BJP76_RS14320	0006427	BP	histidyl-tRNA aminoacylation	10.93360618	0.784818377	1	99
BJP76_RS14320	0005737	CC	cytoplasm	1.995304698	0.50980263	1	99
BJP76_RS14320	0005524	MF	ATP binding	2.958993825	0.554469064	8	99
BJP76_RS14325	0004416	MF	hydroxyacylglutathione hydrolase activity	3.600148908	0.580203327	1	5
BJP76_RS14330	0003755	MF	peptidyl-prolyl cis-trans isomerase activity	8.317939997	0.723468984	1	100
BJP76_RS14330	0016020	CC	membrane	0.731299205	0.428869281	1	99
BJP76_RS14345	0003999	MF	adenine phosphoribosyltransferase activity	11.96744508	0.807004811	1	100
BJP76_RS14345	0006168	BP	adenine salvage	11.63920252	0.80006832	1	100
BJP76_RS14345	0005737	CC	cytoplasm	2.015212441	0.510823275	1	100
BJP76_RS14345	0044209	BP	AMP salvage	10.25817094	0.769752071	5	99
BJP76_RS14345	0006166	BP	purine ribonucleoside salvage	9.906111657	0.761702132	6	100
BJP76_RS14355	0015450	MF	protein-transporting ATPase activity	10.20824782	0.768619063	1	99
BJP76_RS14355	0043952	BP	protein transport by the Sec complex	9.073478175	0.742074557	1	94
BJP76_RS14355	0005886	CC	plasma membrane	2.673784935	0.542126862	1	99
BJP76_RS14355	0065002	BP	intracellular protein transmembrane transport	8.32344299	0.723607486	2	94
BJP76_RS14355	0006605	BP	protein targeting	7.176658055	0.693680422	4	94
BJP76_RS14360	0015450	MF	protein-transporting ATPase activity	10.20828306	0.768619864	1	96
BJP76_RS14360	0043952	BP	protein transport by the Sec complex	8.354765672	0.724394959	1	81
BJP76_RS14360	0005886	CC	plasma membrane	2.673794168	0.542127272	1	96
BJP76_RS14360	0065002	BP	intracellular protein transmembrane transport	7.664140963	0.706674365	2	81
BJP76_RS14360	0006605	BP	protein targeting	6.608193154	0.677957017	5	81
BJP76_RS14365	0005886	CC	plasma membrane	2.673689704	0.542122634	1	100
BJP76_RS14370	0003867	MF	4-aminobutyrate transaminase activity	12.80213525	0.82422664	1	99
BJP76_RS14370	0009448	BP	gamma-aminobutyric acid metabolic process	11.42893359	0.795573369	1	99
BJP76_RS14370	0030170	MF	pyridoxal phosphate binding	6.435533111	0.673048479	4	99
BJP76_RS14375	0031177	MF	phosphopantetheine binding	9.817996292	0.759665063	1	99
BJP76_RS14375	0006629	BP	lipid metabolic process	4.703727756	0.619610909	1	99
BJP76_RS14375	0016620	MF	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	7.430805767	0.700508003	4	99
BJP76_RS14375	0050661	MF	NADP binding	7.283113953	0.696554798	5	99
BJP76_RS14375	0005524	MF	ATP binding	2.98859895	0.55571544	8	99
BJP76_RS14375	0016874	MF	ligase activity	0.151445674	0.361206063	26	3
BJP76_RS14380	0016020	CC	membrane	0.738736691	0.429499099	1	99
BJP76_RS14385	0000400	MF	four-way junction DNA binding	10.73567749	0.780452791	1	100
BJP76_RS14385	0048476	CC	Holliday junction resolvase complex	9.565850237	0.753784851	1	100
BJP76_RS14385	0032508	BP	DNA duplex unwinding	7.358486741	0.698577227	1	100
BJP76_RS14385	0009378	MF	four-way junction helicase activity	10.48497475	0.774865016	3	100
BJP76_RS14385	0006310	BP	DNA recombination	5.740364264	0.652585512	5	100
BJP76_RS14385	0006281	BP	DNA repair	5.396275987	0.641997943	6	100
BJP76_RS14385	0005737	CC	cytoplasm	2.01524843	0.510825116	7	100
BJP76_RS14385	0016887	MF	ATP hydrolysis activity	4.536207155	0.613952384	8	100
BJP76_RS14385	0005524	MF	ATP binding	2.988569949	0.555714222	16	100
BJP76_RS14395	0008821	MF	crossover junction DNA endonuclease activity	11.56963101	0.798585608	1	100
BJP76_RS14395	0048476	CC	Holliday junction resolvase complex	9.565723865	0.753781884	1	100
BJP76_RS14395	0006310	BP	DNA recombination	5.74028843	0.652583214	1	100
BJP76_RS14395	0006281	BP	DNA repair	5.396204698	0.641995715	2	100
BJP76_RS14395	0000287	MF	magnesium ion binding	5.627661977	0.649153513	7	100
BJP76_RS14395	0005737	CC	cytoplasm	2.015221807	0.510823754	7	100
BJP76_RS14395	0003677	MF	DNA binding	3.165774983	0.563048912	12	100
BJP76_RS14400	0016020	CC	membrane	0.738728598	0.429498416	1	69
BJP76_RS14410	0016020	CC	membrane	0.738710579	0.429496894	1	59
BJP76_RS14415	0005886	CC	plasma membrane	2.673729484	0.5421244	1	100
BJP76_RS14420	0004766	MF	spermidine synthase activity	12.61962412	0.820510082	1	100
BJP76_RS14420	0008295	BP	spermidine biosynthetic process	10.75122732	0.780797212	1	100
BJP76_RS14420	0005886	CC	plasma membrane	2.673793497	0.542127242	1	100
BJP76_RS14420	0008757	MF	S-adenosylmethionine-dependent methyltransferase activity	5.445539417	0.643534068	3	100
BJP76_RS14420	0043919	MF	agmatine aminopropyltransferase activity	0.202985488	0.370118278	8	1
BJP76_RS14420	0043918	MF	cadaverine aminopropyltransferase activity	0.202578135	0.370052605	9	1
BJP76_RS14420	0032259	BP	methylation	0.208012133	0.37092332	21	4
BJP76_RS14425	0006355	BP	regulation of DNA-templated transcription	3.45147328	0.574454609	1	98
BJP76_RS14425	0003677	MF	DNA binding	3.165798443	0.56304987	1	99
BJP76_RS14425	0005737	CC	cytoplasm	1.995309878	0.509802896	1	98
BJP76_RS14430	0006543	BP	glutamine catabolic process	12.79202103	0.824021375	1	98
BJP76_RS14430	0036381	MF	pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity	12.1035285	0.809852626	1	98
BJP76_RS14430	0042823	BP	pyridoxal phosphate biosynthetic process	10.02793077	0.764503508	2	100
BJP76_RS14430	0004359	MF	glutaminase activity	9.665541561	0.756118873	3	100
BJP76_RS14430	0016740	MF	transferase activity	1.783685203	0.498621393	9	78
BJP76_RS14435	0047617	MF	acyl-CoA hydrolase activity	11.29087244	0.792599493	1	100
BJP76_RS14435	0006637	BP	acyl-CoA metabolic process	8.210390905	0.720752881	1	100
BJP76_RS14440	0036381	MF	pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity	12.09833698	0.809744278	1	98
BJP76_RS14440	0042823	BP	pyridoxal phosphate biosynthetic process	10.02802623	0.764505696	1	100
BJP76_RS14445	0016787	MF	hydrolase activity	2.256740794	0.52282601	1	100
BJP76_RS14450	0016757	MF	glycosyltransferase activity	5.556614857	0.646972309	1	100
BJP76_RS14450	1901576	BP	organic substance biosynthetic process	1.488621793	0.481857198	1	100
BJP76_RS14455	0009247	BP	glycolipid biosynthetic process	8.291120857	0.72279333	1	99
BJP76_RS14455	0016746	MF	acyltransferase activity	5.072898564	0.631735355	1	100
BJP76_RS14455	0005886	CC	plasma membrane	2.614207187	0.539466767	1	98
BJP76_RS14460	0016780	MF	"phosphotransferase activity, for other substituted phosphate groups"	8.358468394	0.724487951	1	100
BJP76_RS14460	0008654	BP	phospholipid biosynthetic process	6.571542609	0.676920493	1	100
BJP76_RS14460	0005886	CC	plasma membrane	2.673754821	0.542125525	1	100
BJP76_RS14460	0000287	MF	magnesium ion binding	5.627677455	0.649153987	2	100
BJP76_RS14470	0004829	MF	threonine-tRNA ligase activity	11.17911322	0.790178827	1	100
BJP76_RS14470	0006435	BP	threonyl-tRNA aminoacylation	10.8268812	0.782469368	1	100
BJP76_RS14470	0005737	CC	cytoplasm	2.015262605	0.51082584	1	100
BJP76_RS14470	0000049	MF	tRNA binding	7.071725937	0.69082625	2	100
BJP76_RS14470	0005524	MF	ATP binding	2.988590971	0.555715105	10	100
BJP76_RS14470	0046872	MF	metal ion binding	2.351738374	0.527369698	21	94
BJP76_RS14475	0015385	MF	sodium:proton antiporter activity	11.18284676	0.790259889	1	99
BJP76_RS14475	0035725	BP	sodium ion transmembrane transport	9.205943618	0.745255646	1	99
BJP76_RS14475	0005886	CC	plasma membrane	2.138380232	0.517028886	1	80
BJP76_RS14475	1902600	BP	proton transmembrane transport	5.049090907	0.630967046	4	99
BJP76_RS14480	0016787	MF	hydrolase activity	2.256745169	0.522826222	1	100
BJP76_RS14490	0016491	MF	oxidoreductase activity	2.916195846	0.552656193	1	99
BJP76_RS14500	0018580	MF	nitronate monooxygenase activity	10.86744683	0.783363573	1	99
BJP76_RS14500	0051213	MF	dioxygenase activity	5.975700484	0.659644971	5	79
BJP76_RS14505	0051213	MF	dioxygenase activity	7.579000989	0.704435389	1	1
BJP76_RS14510	0016020	CC	membrane	0.738724261	0.429498049	1	98
BJP76_RS14515	0006355	BP	regulation of DNA-templated transcription	3.485344375	0.575774999	1	13
BJP76_RS14515	0003677	MF	DNA binding	3.16525513	0.5630277	1	13
BJP76_RS14520	0051538	MF	"3 iron, 4 sulfur cluster binding"	10.41022762	0.773186121	1	100
BJP76_RS14520	0022900	BP	electron transport chain	4.530725149	0.613765462	1	100
BJP76_RS14520	0051539	MF	"4 iron, 4 sulfur cluster binding"	6.233620409	0.667224025	2	100
BJP76_RS14520	0009055	MF	electron transfer activity	5.006859429	0.629599704	5	100
BJP76_RS14520	0046872	MF	metal ion binding	2.50602483	0.534557829	7	100
BJP76_RS14525	0008757	MF	S-adenosylmethionine-dependent methyltransferase activity	5.340381688	0.64024654	1	98
BJP76_RS14525	0032259	BP	methylation	4.523268402	0.613511024	1	92
BJP76_RS14540	0016853	MF	isomerase activity	4.393423897	0.609046401	1	83
BJP76_RS14540	0016020	CC	membrane	0.014036143	0.321902458	1	2
BJP76_RS14540	0016829	MF	lyase activity	0.537325349	0.4111352	3	11
BJP76_RS14545	0018578	MF	"protocatechuate 3,4-dioxygenase activity"	13.15854699	0.831408812	1	99
BJP76_RS14545	0019439	BP	aromatic compound catabolic process	6.334399428	0.67014274	1	99
BJP76_RS14545	0008199	MF	ferric iron binding	9.669236039	0.756205139	2	95
BJP76_RS14550	0018578	MF	"protocatechuate 3,4-dioxygenase activity"	13.02815016	0.82879256	1	99
BJP76_RS14550	0019619	BP	"3,4-dihydroxybenzoate catabolic process"	11.97088564	0.807077011	1	99
BJP76_RS14550	0008199	MF	ferric iron binding	9.953523466	0.762794459	2	99
BJP76_RS14560	0051537	MF	"2 iron, 2 sulfur cluster binding"	7.559575208	0.703922778	1	100
BJP76_RS14560	0016020	CC	membrane	0.695693	0.425808725	1	94
BJP76_RS14560	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.81554345	0.683767771	2	100
BJP76_RS14560	0004497	MF	monooxygenase activity	6.670387477	0.679709395	3	100
BJP76_RS14560	0046872	MF	metal ion binding	2.506083707	0.53456053	7	100
BJP76_RS14560	0051213	MF	dioxygenase activity	0.287358077	0.382535608	12	4
BJP76_RS14565	0051537	MF	"2 iron, 2 sulfur cluster binding"	7.559611183	0.703923728	1	100
BJP76_RS14565	0019439	BP	aromatic compound catabolic process	5.294530655	0.638802981	1	83
BJP76_RS14565	0051213	MF	dioxygenase activity	7.466259513	0.701451116	2	98
BJP76_RS14565	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	6.815575885	0.683768673	3	100
BJP76_RS14565	0004497	MF	monooxygenase activity	6.670419221	0.679710287	4	100
BJP76_RS14565	0005506	MF	iron ion binding	6.376123098	0.671344321	5	100
BJP76_RS14570	0051213	MF	dioxygenase activity	6.812597582	0.683685841	1	90
BJP76_RS14570	0006725	BP	cellular aromatic compound metabolic process	2.003152745	0.510205595	1	100
BJP76_RS14570	0071704	BP	organic substance metabolic process	0.835558764	0.437425728	3	100
BJP76_RS14570	0016705	MF	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	0.680240261	0.424456138	5	10
BJP76_RS14580	0016491	MF	oxidoreductase activity	2.91618473	0.55265572	1	97
BJP76_RS14585	0047556	MF	"3,4-dihydroxyphthalate decarboxylase activity"	23.16172647	0.893969365	1	1
BJP76_RS14590	0006355	BP	regulation of DNA-templated transcription	3.485941464	0.575798217	1	100
BJP76_RS14590	0003677	MF	DNA binding	3.165797384	0.563049827	1	100
BJP76_RS14595	0016787	MF	hydrolase activity	2.256476218	0.522813224	1	15
BJP76_RS14600	0016020	CC	membrane	0.738737627	0.429499178	1	100
BJP76_RS14600	0071944	CC	cell periphery	0.348120229	0.390370489	3	14
BJP76_RS14605	0006355	BP	regulation of DNA-templated transcription	3.485919118	0.575797348	1	99
BJP76_RS14605	0003677	MF	DNA binding	3.165777089	0.563048998	1	99
BJP76_RS14610	0043856	MF	anti-sigma factor antagonist activity	11.58247505	0.798859675	1	100
BJP76_RS14610	0045893	BP	positive regulation of DNA-templated transcription	7.924594423	0.713447527	1	100
BJP76_RS14630	0016020	CC	membrane	0.738317079	0.429463651	1	8
BJP76_RS14635	0016874	MF	ligase activity	4.767139015	0.62172647	1	82
BJP76_RS14635	0001676	BP	long-chain fatty acid metabolic process	0.15857088	0.362520033	1	1
BJP76_RS14635	0006508	BP	proteolysis	0.052569411	0.337991485	6	1
BJP76_RS14635	0004190	MF	aspartic-type endopeptidase activity	0.094834836	0.349414725	9	1
BJP76_RS14635	0140657	MF	ATP-dependent activity	0.054207914	0.338506325	13	1
BJP76_RS14640	0004300	MF	enoyl-CoA hydratase activity	10.00690214	0.764021149	1	90
BJP76_RS14640	0016853	MF	isomerase activity	1.172233316	0.461907639	5	22
BJP76_RS14640	0008935	MF	"1,4-dihydroxy-2-naphthoyl-CoA synthase activity"	0.137075751	0.358458474	7	1
BJP76_RS14675	0016020	CC	membrane	0.735970738	0.429265246	1	2
BJP76_RS14690	0016831	MF	carboxy-lyase activity	7.017702094	0.689348533	1	97
